,swiss_bonds,swiss_bonds_1_5,swiss_equity,sli,spi_extra,world_equity,world_small,em_equity,real_estate,world_bonds,world_bonds_1_5,gold,commodities,infrastructure,convertibles,managed_futures,high_yield,em_debt,cash
2009-04-30,0.00945398417904686,0.011180722891566353,0.08463630101393416,0.1514754069964228,0.14332226451769658,0.044389836897180235,0.09365313071975301,0.09415610789782103,0.01662089212993667,0.0035203638705476603,0.0035203638705476603,-0.032237365772406656,0.00014041013061105723,0.059214606388688695,,-0.020025096781596363,0.13866800887088848,0.07748224395743963,0.0003124999999997158
2009-05-31,0.0026758409785931914,0.010103898579735038,0.028443327272078767,0.037877081186803,0.05064250598586062,0.039490170352060705,0.03565709037856757,0.11585930930214872,0.02627043644324356,0.0012321230485181633,0.0012321230485181633,0.03281440631315702,0.08934599055367975,0.07766260037235928,,-0.025780247588822802,0.02876293482254222,0.029206181844957824,0.00031249999999993783
2009-06-30,0.009626382005337497,0.00575634613569842,0.01028783400792177,-0.0049767555813022835,0.01115868253379615,-0.003811754880830187,0.011924248139852489,-0.012626911258719398,-0.00013615939726763227,0.008974134950348045,0.008974134950347823,-0.03665653173137906,-0.010308078673365473,0.01644365713870699,0.04776496681506859,-0.004731629783372604,0.03372514446383601,0.0098023310441675,0.00031250000000015987
2009-07-31,0.022656471254602017,0.011259148057797042,0.09581696206440982,0.10254746055697472,0.05457758218310316,0.060629931006198845,0.06365993877835452,0.08825276491103984,0.006445755787562346,0.012801654317748712,0.012801654317748934,0.007109686334275445,0.0019636279952048863,0.044948495052360427,0.048165974517980326,-0.016301413944192267,0.06939964210123617,0.03132737201669111,0.0003124999999997158
2009-08-31,0.009507984861072627,0.006865837817777054,0.04634007906994975,0.0724861861970647,0.055559419556764134,0.009787419654319285,0.02874053092437645,-0.03344717212461912,0.012267725058632495,0.009833333939700317,0.009833333939700095,-0.008831774182331609,-0.049349169070631804,0.012332658199694313,0.0200099645333347,-0.007519061924257664,-0.01676143992906498,0.02456606886297541,0.00031249999999993783
2009-09-30,0.00548646671543529,0.002672318466642176,0.021536913341700714,0.017596605238577867,0.04618370452013276,0.012900515574401306,0.031376537070840094,0.06263441406672476,0.023035109606130755,0.008104082737014018,0.008104082737014018,0.03484560029742312,-0.02442081985325828,0.03325913617335874,0.020891377315371384,-0.0076808784328386,0.05820006914984388,0.05233514724797761,0.00031249999999993783
2009-10-31,0.0015460167333576358,0.001470453083356249,-0.010753830125006636,-0.027034594498655418,-0.038087167624762386,-0.02721938346016184,-0.04856380343287592,-0.008191595114043215,0.008841078350246168,0.0018791107781905847,0.0018791107781908067,0.029107518441107816,0.060984183570528705,-0.050143633868717785,-0.01788629895695948,-0.02162944734847483,-0.005221881262841177,-0.005115888478102404,0.00031249999999993783
2009-11-30,0.005266503223463115,0.0021106726622006633,-0.0026302248185126054,0.010634882027743764,0.005005952380952472,0.0012503812527560054,-0.015519062474616763,0.003258790142502299,-0.002417544465549981,0.009736069544373116,0.009736069544373116,0.10215437044074394,0.02152841376147263,0.04235105671539552,0.01950755864212339,0.00041911544908157516,0.017053299686227152,0.008163027448964133,0.00031250000000015987
2009-12-31,-0.00027097823141530863,0.00045787545787545625,0.04417476899322059,0.048465954333075656,0.03650772028121119,0.08121151950231842,0.11069868082336187,0.10577753056096739,0.03786567422537668,-0.009718499133071656,-0.009718499133071656,-0.043263437230568136,0.029331368741092545,0.04437959136827829,0.06400305030456965,0.0022195321507665344,0.037055325122442806,0.002580905205200601,0.00031249999999993783
2010-01-31,0.008854354897000372,0.005675057208237799,-0.009990402388738828,-0.016465010361534138,0.025667838061769643,0.009020182949785571,0.02707670950070651,-0.006378249244032186,0.020889796939498773,0.010193445001986934,0.010193445001986934,0.012052609420112992,-0.05540037666260733,-0.01084254513169447,-0.005158061489916599,-0.01901768567711304,-0.018120428744912487,-0.005195694054025979,0.00031249999999993783
2010-02-28,0.0077019523553645275,0.005005916082643225,0.03466309048703908,0.022415407624900796,-0.006300940962801427,0.0433756150660638,0.052526235684461575,0.032363594427336606,-0.03614605456624731,0.004604929534690161,0.003846787822940456,0.045608901047437866,0.05439665237002145,0.015839272134368976,0.0421004951097792,0.019949587013838865,0.01894275823707381,0.013498765507482302,0.00031249999999993783
2010-03-31,0.0014219694276573769,0.00036225321499694374,0.042435978185995094,0.05527399927979193,0.07710550216969603,0.042560511485852714,0.05760983551463372,0.06092981738059944,0.032459002500105916,0.0017196360502085284,0.0011810696494773953,-0.02251371889939069,-0.02277745463245051,0.017791829450909846,0.024008419386400526,-0.022764856641314113,0.021542888199645338,0.02630114415853657,0.00031249999999993783
2010-04-30,0.0021299254526090383,0.00036212203512597796,-0.026710098804229032,-0.026421199496881598,0.005043748926446545,0.10650910519773116,0.14869098400419523,0.11955252127697458,-0.0037759080648471777,0.0053928862188032944,0.0018218787482389143,0.0808820990494048,0.06075283125679931,0.007096712531490912,0.03455570686961207,0.009713862600710499,0.01945267331781486,0.005306584993134855,0.0003124999999997158
2010-05-31,0.011955366631243303,0.005791855203620022,-0.04871933877965651,-0.04659388841613388,-0.04951628273118991,-0.09497108628070927,-0.09572167097027928,-0.08679216696581626,0.011288262678696537,0.0077297134288851765,0.003815634535387691,0.10783029732837557,-0.03405838724955135,-0.03900511257681616,0.005222188770715119,0.06826913791553602,-0.04654580695228172,-0.017985286244360688,0.00031249999999993783
2010-06-30,0.0021878008226130508,-0.0008997660608243141,-0.027805892684750977,-0.03400195833467501,-0.011862014853400327,-0.1279932063701027,-0.1391608358806805,-0.10351417890163828,-0.01503238684971675,0.007860919633387864,0.002998462452903805,-0.04593469476688972,-0.08444290400928411,-0.08062718792783219,-0.08426924110905432,-0.06494021352185475,0.01131974638021016,0.02415159167402625,0.0003124999999997158
2010-07-31,0.0027069507509605018,0.002701729106628248,0.01515398071681373,0.026046532365540553,0.02398676592224991,0.029660391140698295,0.026293965770003647,0.032348953096623445,0.018901480684919925,0.007486880947389807,0.004883892460331607,-0.08301365121582804,0.025258360179054584,0.07183146078720837,0.014211006047331276,-0.07765948866302186,0.051740877483804404,0.0407372700505193,0.00031250000000015987
2010-08-31,0.015065749368632142,0.005119453924914419,-0.004466489488630709,-0.020089754021757944,-0.010990845449650122,-0.10187556842695888,-0.11007670667248282,-0.0850750329605543,0.008808605642378842,0.01580870464539741,0.004304542481525786,0.04065664241468059,-0.045195102558682865,-0.03432884548337867,-0.019747432444365054,-0.02730661434760484,-0.009687404033095315,0.0260904486092588,0.0003124999999997158
2010-09-30,-0.006348661633493569,-0.0010722902332229722,0.023671378253510955,0.03523385484527619,0.04810545630761376,0.07098925916057763,0.0923311150159718,0.08858965107684602,0.023177209077740235,-0.0023559261818750787,-0.001001641255196084,-0.0017530868109503217,0.03471843494871196,0.022490494702301023,-0.004507424730572196,-0.026150775659481762,0.03678766785410792,0.016310832586774904,0.00031249999999993783
2010-10-31,0.0001726817475393716,0.0009839878343322894,0.028602478809999887,0.033004999633314824,0.03193865782829586,0.042087995228067054,0.04427931027232779,0.03404949560039339,-0.02862985685071573,-0.0012076717448568086,0.0028437437152486478,0.050707864209712294,0.05836615202064421,0.06263727023037391,0.0481386091969771,0.04115038930214987,0.01858008694189972,0.019647376954684548,0.0003124999999997158
2010-11-30,-0.003366712707182362,0.00017873100983023527,-0.017752630920440104,-0.007365496727433141,0.0127213781576907,0.009879834351613326,0.03718378290943969,0.004901392776870406,0.0008502024291499044,-0.011157174351574484,-0.004295662485322649,0.03279126293079693,0.007018293174915202,-0.04334198898752217,0.014756284000994269,-0.011102065165969344,-0.012539131738471099,-0.04404395307929754,0.00031249999999993783
2010-12-31,-0.0063230835859680035,-0.001965689778413049,0.024438830389492683,0.02418348746015675,0.0444551595921836,-0.06351873594369528,-0.04577801355906075,-0.06395002857380894,0.025524857408680823,-0.004801128715098191,-0.0019089874193644052,-0.04377930385148243,0.025815206081864828,-0.012692884497511492,-0.03157778891995533,-0.02055599988779888,0.028137344979455303,0.003941931515388797,0.00031250000000015987
2011-01-31,-0.001394700139469962,0.0005371530886304487,0.004201622624175005,0.016809812878834318,-0.010832318001827379,0.04025035863731352,0.026389590441643795,-0.010405419861475362,0.028360681603029292,-0.0035017885626502654,-0.0006677662876481971,-0.05648430341812072,0.043661352969334155,0.04489306140908367,0.01885973108988903,0.011329999528529422,0.016711417636131154,-0.010158731815405275,0.00031249999999993783
2011-02-28,0.00017458100558664924,0.0011632068718683275,0.023620151506031917,0.026673158935100805,0.009064839585057438,0.009656321722891104,0.014699359910827159,-0.0339938123943635,0.016224924245330063,0.0015663251770792197,0.0003726382102440251,0.04445138702920137,0.02644641816465576,0.015978168430593298,0.0038667359083770503,-0.0020835217193023725,0.014562635706223848,-0.00040746327844287666,0.00031249999999993783
2011-03-31,-0.0026182579856868227,-0.0016087228528021136,-0.027006367286595334,-0.03451817653618361,0.002760823955750391,-0.08018799928004672,-0.060064603140682626,-0.016560762965856624,-0.015022269193025073,-0.0009950064400934266,-0.0004300320329984064,0.0056902440446438,0.016182941310470822,-0.024654920334786667,-0.010058379607842394,-0.0025731604037749767,0.00063299952595397,0.01573220266979103,0.00031249999999993783
2011-04-30,-0.0012250612530626537,0.0016113150120851127,0.038243648073486236,0.03519176922599554,0.025273539103847442,-0.03702385649486839,-0.04140623477244754,-0.04744202086095639,-0.0003065603923971816,0.008531920344931221,0.004279732777660694,0.035246984194447606,-0.0064573624139850905,-0.001889831768652539,-0.03306112821423102,-0.037511491728855484,0.016182805142551215,0.017274523994051716,0.00031250000000015987
