,FLOT
2023-04-10,42.47941589355469
2023-04-11,42.62324523925781
2023-04-12,42.614776611328125
2023-04-13,42.66554641723633
2023-04-14,42.64862060546875
2023-04-17,42.68246841430664
2023-04-18,42.69938659667969
2023-04-19,42.674007415771484
2023-04-20,42.707847595214844
2023-04-21,42.724769592285156
2023-04-24,42.741695404052734
2023-04-25,42.606327056884766
2023-04-26,42.597862243652344
2023-04-27,42.82628631591797
2023-04-28,42.82628631591797
2023-05-01,42.792293548583984
2023-05-02,42.77529525756836
2023-05-03,42.8687858581543
2023-05-04,42.77529525756836
2023-05-05,42.88578414916992
2023-05-08,42.84328842163086
2023-05-09,42.90277862548828
2023-05-10,42.92826843261719
2023-05-11,42.894283294677734
2023-05-12,42.92826843261719
2023-05-15,42.92826843261719
2023-05-16,42.92826843261719
2023-05-17,42.979270935058594
2023-05-18,42.962276458740234
2023-05-19,42.945281982421875
2023-05-22,42.99626541137695
2023-05-23,42.98777389526367
2023-05-24,43.030269622802734
2023-05-25,43.04726028442383
2023-05-26,43.06427001953125
2023-05-30,43.09824752807617
2023-05-31,43.11526870727539
2023-06-01,43.13489532470703
2023-06-02,43.19468307495117
2023-06-05,43.24591064453125
2023-06-06,43.23737335205078
2023-06-07,43.211761474609375
2023-06-08,43.211761474609375
2023-06-09,43.24591064453125
2023-06-12,43.24591064453125
2023-06-13,43.22882843017578
2023-06-14,43.254451751708984
2023-06-15,43.28861618041992
2023-06-16,43.305694580078125
2023-06-20,43.28861618041992
2023-06-21,43.27153015136719
2023-06-22,43.305694580078125
2023-06-23,43.32276916503906
2023-06-26,43.374000549316406
2023-06-27,43.36547088623047
2023-06-28,43.382545471191406
2023-06-29,43.40817642211914
2023-06-30,43.39963912963867
2023-07-03,43.41164779663086
2023-07-05,43.37732696533203
2023-07-06,43.42022705078125
2023-07-07,43.40306854248047
2023-07-10,43.42022705078125
2023-07-11,43.45453643798828
2023-07-12,43.45453643798828
2023-07-13,43.480281829833984
2023-07-14,43.44595718383789
2023-07-17,43.4974365234375
2023-07-18,43.4974365234375
2023-07-19,43.523170471191406
2023-07-20,43.523170471191406
2023-07-21,43.548912048339844
2023-07-24,43.566070556640625
2023-07-25,43.5574951171875
2023-07-26,43.591819763183594
2023-07-27,43.57463836669922
2023-07-28,43.61753845214844
2023-07-31,43.63471221923828
2023-08-01,43.63385009765625
2023-08-02,43.63385009765625
2023-08-03,43.62521743774414
2023-08-04,43.62521743774414
2023-08-07,43.65972137451172
2023-08-08,43.67695617675781
2023-08-09,43.69419860839844
2023-08-10,43.68557357788086
2023-08-11,43.7114372253418
2023-08-14,43.72868728637695
2023-08-15,43.72868728637695
2023-08-16,43.72868728637695
2023-08-17,43.74592208862305
2023-08-18,43.771793365478516
2023-08-21,43.76316452026367
2023-08-22,43.771793365478516
2023-08-23,43.79765319824219
2023-08-24,43.7804069519043
2023-08-25,43.814903259277344
2023-08-28,43.84075927734375
2023-08-29,43.84075927734375
2023-08-30,43.85800552368164
2023-08-31,43.85800552368164
2023-09-01,43.87014389038086
2023-09-05,43.87881088256836
2023-09-06,43.87014389038086
2023-09-07,43.9047966003418
2023-09-08,43.939449310302734
2023-09-11,43.97412109375
2023-09-12,43.9654541015625
2023-09-13,43.956790924072266
2023-09-14,43.99143981933594
2023-09-15,43.97412109375
2023-09-18,44.00011444091797
2023-09-19,44.0087776184082
2023-09-20,44.0261116027832
2023-09-21,44.01744079589844
2023-09-22,44.05209732055664
2023-09-25,44.05209732055664
2023-09-26,44.05209732055664
2023-09-27,44.06076431274414
2023-09-28,44.08675765991211
2023-09-29,44.09541702270508
2023-10-02,44.11893081665039
2023-10-03,44.11893081665039
2023-10-04,44.1102180480957
2023-10-05,44.14506149291992
2023-10-06,44.15375900268555
2023-10-09,44.13633728027344
2023-10-10,44.1624641418457
2023-10-11,44.15375900268555
2023-10-12,44.13633728027344
2023-10-13,44.1624641418457
2023-10-16,44.17118453979492
2023-10-17,44.17118453979492
2023-10-18,44.17118453979492
2023-10-19,44.20600509643555
2023-10-20,44.22341537475586
2023-10-23,44.24083709716797
2023-10-24,44.258243560791016
2023-10-25,44.249542236328125
2023-10-26,44.28437042236328
2023-10-27,44.27566909790039
2023-10-30,44.28437042236328
2023-10-31,44.310482025146484
2023-11-01,44.3131103515625
2023-11-02,44.30435562133789
2023-11-03,44.321868896484375
2023-11-06,44.321868896484375
2023-11-07,44.321868896484375
2023-11-08,44.33062744140625
2023-11-09,44.33062744140625
2023-11-10,44.35687255859375
2023-11-13,44.35687255859375
2023-11-14,44.383121490478516
2023-11-15,44.40062713623047
2023-11-16,44.418113708496094
2023-11-17,44.40062713623047
2023-11-20,44.42687225341797
2023-11-21,44.40937423706055
2023-11-22,44.444366455078125
2023-11-24,44.444366455078125
2023-11-27,44.4531135559082
2023-11-28,44.461883544921875
2023-11-29,44.488128662109375
2023-11-30,44.50563049316406
2023-12-01,44.53376388549805
2023-12-04,44.516178131103516
2023-12-05,44.53376388549805
2023-12-06,44.53376388549805
2023-12-07,44.56015396118164
2023-12-08,44.57774353027344
2023-12-11,44.56894302368164
2023-12-12,44.58652877807617
2023-12-13,44.6305046081543
2023-12-14,44.65083694458008
2023-12-15,44.65083694458008
2023-12-18,44.624324798583984
2023-12-19,44.6331672668457
2023-12-20,44.61548614501953
2023-12-21,44.677345275878906
2023-12-22,44.686180114746094
2023-12-26,44.71269989013672
2023-12-27,44.69502258300781
2023-12-28,44.71269989013672
2023-12-29,44.73921203613281
2024-01-02,44.75688552856445
2024-01-03,44.75688552856445
2024-01-04,44.79224395751953
2024-01-05,44.80107498168945
2024-01-08,44.80990982055664
2024-01-09,44.84526062011719
2024-01-10,44.8364372253418
2024-01-11,44.880619049072266
2024-01-12,44.889461517333984
2024-01-16,44.889461517333984
2024-01-17,44.90714645385742
2024-01-18,44.92481994628906
2024-01-19,44.94248580932617
2024-01-22,44.951332092285156
2024-01-23,44.94248580932617
2024-01-24,44.986690521240234
2024-01-25,45.01319122314453
2024-01-26,45.03087615966797
2024-01-29,45.03087615966797
2024-01-30,45.022037506103516
2024-01-31,45.022037506103516
2024-02-01,45.05668258666992
2024-02-02,45.07444381713867
2024-02-05,45.092220306396484
2024-02-06,45.109981536865234
2024-02-07,45.11886215209961
2024-02-08,45.11886215209961
2024-02-09,45.13664627075195
2024-02-12,45.1455192565918
2024-02-13,45.16328430175781
2024-02-14,45.1899299621582
2024-02-15,45.243228912353516
2024-02-16,45.20770263671875
2024-02-20,45.225467681884766
2024-02-21,45.225467681884766
2024-02-22,45.28765869140625
2024-02-23,45.28765869140625
2024-02-26,45.305423736572266
2024-02-27,45.323184967041016
2024-02-28,45.340965270996094
2024-02-29,45.35871887207031
2024-03-01,45.3596076965332
2024-03-04,45.3596076965332
2024-03-05,45.37746047973633
2024-03-06,45.3685417175293
2024-03-07,45.37746047973633
2024-03-08,45.413169860839844
2024-03-11,45.40423583984375
2024-03-12,45.4488639831543
2024-03-13,45.43994140625
2024-03-14,45.47563934326172
2024-03-15,45.47563934326172
2024-03-18,45.49349594116211
2024-03-19,45.50242233276367
2024-03-20,45.50242233276367
2024-03-21,45.538116455078125
2024-03-22,45.538116455078125
2024-03-25,45.538116455078125
2024-03-26,45.555973052978516
2024-03-27,45.5916748046875
2024-03-28,45.57382583618164
2024-04-01,45.588172912597656
2024-04-02,45.60612487792969
2024-04-03,45.633033752441406
2024-04-04,45.633033752441406
2024-04-05,45.64199447631836
2024-04-08,45.659942626953125
2024-04-09,45.686859130859375
2024-04-10,45.686859130859375
2024-04-11,45.686859130859375
2024-04-12,45.704795837402344
2024-04-15,45.713768005371094
2024-04-16,45.722740173339844
2024-04-17,45.74067306518555
2024-04-18,45.767581939697266
2024-04-19,45.767581939697266
2024-04-22,45.767581939697266
2024-04-23,45.78553009033203
2024-04-24,45.75861358642578
2024-04-25,45.794498443603516
2024-04-26,45.78553009033203
2024-04-29,45.8214111328125
2024-04-30,45.839351654052734
2024-05-01,45.86549758911133
2024-05-02,45.86549758911133
2024-05-03,45.88352584838867
2024-05-06,45.901546478271484
2024-05-07,45.91957473754883
2024-05-08,45.91957473754883
2024-05-09,45.9376106262207
2024-05-10,45.946617126464844
2024-05-13,45.946617126464844
2024-05-14,45.9376106262207
2024-05-15,45.96464538574219
2024-05-16,45.96464538574219
2024-05-17,45.97367477416992
2024-05-20,45.982688903808594
2024-05-21,45.982688903808594
2024-05-22,46.009727478027344
2024-05-23,46.02775192260742
2024-05-24,46.06381607055664
2024-05-28,46.054805755615234
2024-05-29,46.06381607055664
2024-05-30,46.08184051513672
2024-05-31,46.108882904052734
2024-06-03,46.09891891479492
2024-06-04,46.10797119140625
2024-06-05,46.14421081542969
2024-06-06,46.11704635620117
2024-06-07,46.135154724121094
2024-06-10,46.17140197753906
2024-06-11,46.1623420715332
2024-06-12,46.1623420715332
2024-06-13,46.18046569824219
2024-06-14,46.189517974853516
2024-06-17,46.2076530456543
2024-06-18,46.22576141357422
2024-06-20,46.22576141357422
2024-06-21,46.24388122558594
2024-06-24,46.26200485229492
2024-06-25,46.28011703491211
2024-06-26,46.28011703491211
2024-06-27,46.289180755615234
2024-06-28,46.289180755615234
2024-07-01,46.30649185180664
2024-07-02,46.32469177246094
2024-07-03,46.32469177246094
2024-07-05,46.36111068725586
2024-07-08,46.36111068725586
2024-07-09,46.36111068725586
2024-07-10,46.370208740234375
2024-07-11,46.370208740234375
2024-07-12,46.424835205078125
2024-07-15,46.41574478149414
2024-07-16,46.41574478149414
2024-07-17,46.41574478149414
2024-07-18,46.41574478149414
2024-07-19,46.44305419921875
2024-07-22,46.46126174926758
2024-07-23,46.45216369628906
2024-07-24,46.46126174926758
2024-07-25,46.470375061035156
2024-07-26,46.497684478759766
2024-07-29,46.506778717041016
2024-07-30,46.524986267089844
2024-07-31,46.53409957885742
2024-08-01,46.528602600097656
2024-08-02,46.437110900878906
2024-08-05,46.32731246948242
2024-08-06,46.464561462402344
2024-08-07,46.49200439453125
2024-08-08,46.464561462402344
2024-08-09,46.51030731201172
2024-08-12,46.49200439453125
2024-08-13,46.51030731201172
2024-08-14,46.53776550292969
2024-08-15,46.556060791015625
2024-08-16,46.5835075378418
2024-08-19,46.6201171875
2024-08-20,46.6292610168457
2024-08-21,46.63841247558594
2024-08-22,46.65669631958008
2024-08-23,46.693302154541016
2024-08-26,46.68415451049805
2024-08-27,46.68415451049805
2024-08-28,46.67501449584961
2024-08-29,46.67501449584961
2024-08-30,46.729923248291016
2024-09-03,46.72992706298828
2024-09-04,46.748313903808594
2024-09-05,46.739105224609375
2024-09-06,46.757503509521484
2024-09-09,46.775901794433594
2024-09-10,46.81269454956055
2024-09-11,46.81269454956055
2024-09-12,46.81269454956055
2024-09-13,46.84028625488281
2024-09-16,46.84028625488281
2024-09-17,46.87705993652344
2024-09-18,46.87705993652344
2024-09-19,46.87705993652344
2024-09-20,46.88626480102539
2024-09-23,46.904659271240234
2024-09-24,46.92304229736328
2024-09-25,46.9322395324707
2024-09-26,46.92304229736328
2024-09-27,46.941444396972656
2024-09-30,46.941444396972656
2024-10-01,46.9506950378418
2024-10-02,46.9784049987793
2024-10-03,46.996891021728516
2024-10-04,47.03385925292969
2024-10-07,47.02460861206055
2024-10-08,47.03385925292969
2024-10-09,47.03385925292969
2024-10-10,47.02460861206055
2024-10-11,47.043087005615234
2024-10-14,47.03385925292969
2024-10-15,47.043087005615234
2024-10-16,46.94144821166992
2024-10-17,47.0708122253418
2024-10-18,47.080055236816406
2024-10-21,47.089298248291016
2024-10-22,47.1077766418457
2024-10-23,47.11701202392578
2024-10-24,47.135498046875
2024-10-25,47.18170166015625
2024-10-28,47.200172424316406
2024-10-29,47.19093322753906
2024-10-30,47.15396499633789
2024-10-31,47.15396499633789
2024-11-01,47.21247100830078
2024-11-04,47.240333557128906
2024-11-05,47.24960708618164
2024-11-06,47.2681770324707
2024-11-07,47.25889205932617
2024-11-08,47.2960319519043
2024-11-11,47.2867431640625
2024-11-12,47.2960319519043
2024-11-13,47.31459045410156
2024-11-14,47.30531692504883
2024-11-15,47.31459045410156
2024-11-18,47.33316421508789
2024-11-19,47.34245300292969
2024-11-20,47.37031173706055
2024-11-21,47.37031173706055
2024-11-22,47.38888931274414
2024-11-25,47.37959289550781
2024-11-26,47.38888931274414
2024-11-27,47.398162841796875
2024-11-29,47.41672897338867
2024-12-02,47.42792510986328
2024-12-03,47.42792510986328
2024-12-04,47.44657516479492
2024-12-05,47.455894470214844
2024-12-06,47.4838752746582
2024-12-09,47.4838752746582
2024-12-10,47.49319839477539
2024-12-11,47.49319839477539
2024-12-12,47.5118522644043
2024-12-13,47.53050231933594
2024-12-16,47.53982925415039
2024-12-17,47.53982925415039
2024-12-18,47.518280029296875
2024-12-19,47.53700637817383
2024-12-20,47.583839416503906
2024-12-23,47.60258865356445
2024-12-24,47.62131118774414
2024-12-26,47.63067626953125
2024-12-27,47.6494140625
2024-12-30,47.6494140625
2024-12-31,47.65878677368164
2025-01-02,47.677520751953125
2025-01-03,47.686885833740234
2025-01-06,47.686885833740234
2025-01-07,47.70561599731445
2025-01-08,47.71498107910156
2025-01-10,47.7243537902832
2025-01-13,47.74308776855469
2025-01-14,47.75245666503906
2025-01-15,47.77119064331055
2025-01-16,47.77119064331055
2025-01-17,47.77119064331055
2025-01-21,47.78054428100586
2025-01-22,47.78054428100586
2025-01-23,47.799293518066406
2025-01-24,47.799293518066406
2025-01-27,47.808658599853516
2025-01-28,47.827392578125
2025-01-29,47.808658599853516
2025-01-30,47.855491638183594
2025-01-31,47.84611511230469
2025-02-03,47.8668098449707
2025-02-04,47.8856201171875
2025-02-05,47.8856201171875
2025-02-06,47.904422760009766
2025-02-07,47.91383743286133
2025-02-10,47.904422760009766
2025-02-11,47.92323303222656
2025-02-12,47.92323303222656
2025-02-13,47.95144271850586
2025-02-14,47.970252990722656
2025-02-18,47.97965621948242
2025-02-19,47.998470306396484
2025-02-20,47.998470306396484
2025-02-21,48.00787353515625
2025-02-24,48.00787353515625
2025-02-25,48.02667236328125
2025-02-26,48.017276763916016
2025-02-27,48.017276763916016
2025-02-28,48.04548645019531
2025-03-03,48.05586624145508
2025-03-04,48.01811218261719
2025-03-05,48.05586624145508
2025-03-06,48.05586624145508
2025-03-07,48.10306930541992
2025-03-10,48.08418655395508
2025-03-11,48.08418655395508
2025-03-12,48.08418655395508
2025-03-13,48.065311431884766
2025-03-14,48.112510681152344
2025-03-17,48.112510681152344
2025-03-18,48.1219482421875
2025-03-19,48.13138198852539
2025-03-20,48.1219482421875
2025-03-21,48.15026092529297
2025-03-24,48.16913986206055
2025-03-25,48.15970230102539
2025-03-26,48.16913986206055
2025-03-27,48.1785888671875
2025-03-28,48.18802261352539
2025-03-31,48.18802261352539
2025-04-01,48.2259407043457
2025-04-02,48.24489212036133
2025-04-03,48.17854690551758
2025-04-04,47.48662567138672
2025-04-07,47.6856689453125
2025-04-08,47.5529670715332
2025-04-09,47.99845886230469
2025-04-10,47.6856689453125
2025-04-11,47.72358703613281
2025-04-14,47.90366744995117
2025-04-15,48.04584884643555
2025-04-16,48.08375549316406
2025-04-17,48.11219787597656
2025-04-21,48.0363655090332
2025-04-22,48.15011215209961
2025-04-23,48.17854690551758
2025-04-24,48.216453552246094
2025-04-25,48.2259407043457
2025-04-28,48.235416412353516
2025-04-29,48.26384735107422
2025-04-30,48.26384735107422
2025-05-01,48.2524299621582
2025-05-02,48.290504455566406
2025-05-05,48.28097915649414
2025-05-06,48.290504455566406
2025-05-07,48.300010681152344
2025-05-08,48.30952835083008
2025-05-09,48.30952835083008
2025-05-12,48.347599029541016
2025-05-13,48.40470504760742
2025-05-14,48.376155853271484
2025-05-15,48.40470504760742
2025-05-16,48.442779541015625
2025-05-19,48.442779541015625
2025-05-20,48.43325424194336
2025-05-21,48.43325424194336
2025-05-22,48.442779541015625
2025-05-23,48.46181106567383
2025-05-27,48.50939178466797
2025-05-28,48.4998779296875
2025-05-29,48.4998779296875
2025-05-30,48.50939178466797
2025-06-02,48.53901672363281
2025-06-03,48.55813980102539
2025-06-04,48.567691802978516
2025-06-05,48.55813980102539
2025-06-06,48.577247619628906
2025-06-09,48.5868034362793
2025-06-10,48.59635925292969
2025-06-11,48.605918884277344
2025-06-12,48.625030517578125
2025-06-13,48.625030517578125
2025-06-16,48.644142150878906
2025-06-17,48.6536979675293
2025-06-18,48.644142150878906
2025-06-20,48.682369232177734
2025-06-23,48.691932678222656
2025-06-24,48.70148849487305
2025-06-25,48.71104431152344
2025-06-26,48.73015594482422
2025-06-27,48.74925994873047
2025-06-30,48.75883102416992
2025-07-01,48.76362228393555
2025-07-02,48.77322006225586
2025-07-03,48.821197509765625
2025-07-07,48.81159591674805
2025-07-08,48.821197509765625
2025-07-09,48.85957336425781
2025-07-10,48.86916732788086
2025-07-11,48.88836669921875
2025-07-14,48.88836669921875
2025-07-15,48.897953033447266
2025-07-16,48.90755081176758
2025-07-17,48.92674255371094
2025-07-18,48.936336517333984
2025-07-21,48.936336517333984
2025-07-22,48.95553207397461
2025-07-23,48.97472381591797
2025-07-24,48.98431396484375
2025-07-25,49.00350570678711
2025-07-28,49.01310729980469
2025-07-29,48.9939079284668
2025-07-30,49.01310729980469
2025-07-31,48.97472381591797
2025-08-01,49.00362777709961
2025-08-04,49.01325607299805
2025-08-05,49.00362777709961
2025-08-06,49.04216766357422
2025-08-07,49.05180358886719
2025-08-08,49.09033966064453
2025-08-11,49.099979400634766
2025-08-12,49.09033966064453
2025-08-13,49.109615325927734
2025-08-14,49.119239807128906
2025-08-15,49.138519287109375
2025-08-18,49.14814376831055
2025-08-19,49.14814376831055
2025-08-20,49.17706298828125
2025-08-21,49.16741180419922
2025-08-22,49.18669509887695
2025-08-25,49.205970764160156
2025-08-26,49.16741180419922
2025-08-27,49.18669509887695
2025-08-28,49.17706298828125
2025-08-29,49.18669509887695
2025-09-02,49.200233459472656
2025-09-03,49.229270935058594
2025-09-04,49.229270935058594
2025-09-05,49.229270935058594
2025-09-08,49.23894119262695
2025-09-09,49.23894119262695
2025-09-10,49.26795959472656
2025-09-11,49.26795959472656
2025-09-12,49.316349029541016
2025-09-15,49.32601547241211
2025-09-16,49.316349029541016
2025-09-17,49.316349029541016
2025-09-18,49.33570098876953
2025-09-19,49.345375061035156
2025-09-22,49.35504150390625
2025-09-23,49.364723205566406
2025-09-24,49.374393463134766
2025-09-25,49.364723205566406
2025-09-26,49.42278289794922
2025-09-29,49.42278289794922
2025-09-30,49.43244934082031
2025-10-01,49.4499397277832
2025-10-02,49.4499397277832
2025-10-03,49.46936798095703
2025-10-06,49.48879623413086
2025-10-07,49.47908401489258
2025-10-08,49.50822448730469
2025-10-09,49.49850845336914
2025-10-10,49.44022750854492
2025-10-13,49.45965576171875
2025-10-14,49.47908401489258
2025-10-15,49.47908401489258
2025-10-16,49.46936798095703
2025-10-17,49.49850845336914
2025-10-20,49.556800842285156
2025-10-21,49.57623291015625
2025-10-22,49.54709243774414
2025-10-23,49.57623291015625
2025-10-24,49.5859489440918
2025-10-27,49.5859489440918
2025-10-28,49.5859489440918
2025-10-29,49.59566116333008
2025-10-30,49.605377197265625
2025-10-31,49.61509704589844
2025-11-03,49.580955505371094
2025-11-04,49.5907096862793
2025-11-05,49.61996841430664
2025-11-06,49.629730224609375
2025-11-07,49.629730224609375
2025-11-10,49.66874694824219
2025-11-11,49.68824768066406
2025-11-12,49.67850112915039
2025-11-13,49.68824768066406
2025-11-14,49.7175178527832
2025-11-17,49.70775604248047
2025-11-18,49.7175178527832
2025-11-19,49.7175178527832
2025-11-20,49.70775604248047
2025-11-21,49.737022399902344
2025-11-24,49.756526947021484
2025-11-25,49.78579330444336
2025-11-26,49.77603530883789
2025-11-28,49.81505584716797
2025-12-01,49.80820083618164
2025-12-02,49.79841232299805
2025-12-03,49.83757781982422
2025-12-04,49.83757781982422
2025-12-05,49.84736633300781
2025-12-08,49.85715866088867
2025-12-09,49.876739501953125
2025-12-10,49.88653564453125
2025-12-11,49.88653564453125
2025-12-12,49.876739501953125
2025-12-15,49.88653564453125
2025-12-16,49.9061164855957
2025-12-17,49.896324157714844
2025-12-18,49.9061164855957
2025-12-19,49.90906524658203
2025-12-22,49.91889190673828
2025-12-23,49.9287223815918
2025-12-24,49.958213806152344
2025-12-26,49.968048095703125
2025-12-29,49.948387145996094
2025-12-30,49.968048095703125
2025-12-31,49.99754333496094
2026-01-02,49.99754333496094
2026-01-05,50.0172004699707
2026-01-06,50.0172004699707
2026-01-07,50.0172004699707
2026-01-08,50.036861419677734
2026-01-09,50.056522369384766
2026-01-12,50.056522369384766
2026-01-13,50.06635665893555
2026-01-14,50.07617950439453
2026-01-15,50.07617950439453
2026-01-16,50.0958366394043
2026-01-20,50.08601379394531
2026-01-21,50.12533187866211
2026-01-22,50.14499282836914
2026-01-23,50.135162353515625
2026-01-26,50.14499282836914
2026-01-27,50.15482711791992
2026-01-28,50.15482711791992
2026-01-29,50.14499282836914
2026-01-30,50.17448806762695
2026-02-02,50.20802688598633
2026-02-03,50.20802688598633
2026-02-04,50.198158264160156
2026-02-05,50.21788787841797
2026-02-06,50.23762130737305
2026-02-09,50.24747848510742
2026-02-10,50.257347106933594
2026-02-11,50.24747848510742
2026-02-12,50.24747848510742
2026-02-13,50.257347106933594
2026-02-17,50.277069091796875
2026-02-18,50.29679870605469
2026-02-19,50.306663513183594
2026-02-20,50.326393127441406
2026-02-23,50.326393127441406
2026-02-24,50.326393127441406
2026-02-25,50.33625411987305
2026-02-26,50.33625411987305
2026-02-27,50.306663513183594
2026-03-02,50.32051467895508
2026-03-03,50.28093719482422
2026-03-04,50.32051467895508
2026-03-05,50.340309143066406
2026-03-06,50.340309143066406
2026-03-09,50.3502082824707
2026-03-10,50.3502082824707
2026-03-11,50.340309143066406
2026-03-12,50.29083251953125
2026-03-13,50.26114273071289
2026-03-16,50.31061935424805
2026-03-17,50.330413818359375
2026-03-18,50.340309143066406
2026-03-19,50.3502082824707
2026-03-20,50.340309143066406
2026-03-23,50.449161529541016
2026-03-24,50.42937088012695
2026-03-25,50.38978576660156
2026-03-26,50.3502082824707
2026-03-27,50.23145294189453
2026-03-30,50.30072784423828
2026-03-31,50.41947555541992
2026-04-01,50.368831634521484
2026-04-02,50.40855026245117
2026-04-06,50.43834686279297
2026-04-07,50.47807312011719
2026-04-08,50.497928619384766
2026-04-09,50.487998962402344
2026-04-10,50.517791748046875
2026-04-13,50.53765106201172
2026-04-14,50.53765106201172
2026-04-15,50.50786209106445
2026-04-16,50.517791748046875
2026-04-17,50.497928619384766
2026-04-20,50.52772521972656
2026-04-21,50.52772521972656
2026-04-22,50.57737731933594
2026-04-23,50.58730697631836
2026-04-24,50.58730697631836
2026-04-27,50.656822204589844
2026-04-28,50.64689254760742
2026-04-29,50.62702941894531
2026-04-30,50.68661880493164
2026-05-01,50.683624267578125
2026-05-04,50.683624267578125
2026-05-05,50.69358825683594
2026-05-06,50.703556060791016
2026-05-07,50.69358825683594
2026-05-08,50.723487854003906
2026-05-11,50.73345184326172
2026-05-12,50.74341583251953
2026-05-13,50.75338363647461
2026-05-14,50.76334762573242
2026-05-15,50.773311614990234
2026-05-18,50.80320739746094
2026-05-19,50.80320739746094
2026-05-20,50.85303497314453
2026-05-21,50.84307098388672
2026-05-22,50.84307098388672
2026-05-26,50.87296676635742
2026-05-27,50.86300277709961
2026-05-28,50.87296676635742
2026-05-29,50.86300277709961
2026-06-01,50.93000030517578
2026-06-02,50.91999816894531
2026-06-03,50.939998626708984
2026-06-04,50.900001525878906
2026-06-05,50.93000030517578
2026-06-08,50.93000030517578
2026-06-09,50.95000076293945
2026-06-10,50.95000076293945
2026-06-11,50.97999954223633
2026-06-12,50.9900016784668
2026-06-15,50.9900016784668
2026-06-16,50.970001220703125
2026-06-17,50.959999084472656
2026-06-18,51.0
2026-06-22,51.0099983215332
2026-06-23,51.0
2026-06-24,51.02000045776367
2026-06-25,51.02000045776367
2026-06-26,51.04999923706055
2026-06-29,51.04999923706055
2026-06-30,51.04999923706055
