,CHSRI.SW
2025-01-29,18.118438720703125
2025-01-30,18.225627899169922
2025-01-31,18.1885986328125
2025-02-03,17.952789306640625
2025-02-04,17.839757919311523
2025-02-05,17.939146041870117
2025-02-06,18.05607795715332
2025-02-07,18.038536071777344
2025-02-10,18.110645294189453
2025-02-11,18.194446563720703
2025-02-12,18.173006057739258
2025-02-13,18.397123336791992
2025-02-14,18.342557907104492
2025-02-17,18.389328002929688
2025-02-18,18.424409866333008
2025-02-19,18.280195236206055
2025-02-20,18.23147201538086
2025-02-21,18.32891273498535
2025-02-24,18.299684524536133
2025-02-25,18.27629852294922
2025-02-26,18.397123336791992
2025-02-27,18.289941787719727
2025-02-28,18.29383659362793
2025-03-03,18.494569778442383
2025-03-04,18.237319946289062
2025-03-05,18.438053131103516
2025-03-06,18.27629852294922
2025-03-07,18.326967239379883
2025-03-10,18.19834327697754
2025-03-11,17.907495498657227
2025-03-12,18.09098243713379
2025-03-13,18.01485824584961
2025-03-14,18.092937469482422
2025-03-17,18.30375099182129
2025-03-18,18.247140884399414
2025-03-19,18.247140884399414
2025-03-20,18.28032684326172
2025-03-21,18.235431671142578
2025-03-24,18.219816207885742
2025-03-25,18.32912826538086
2025-03-26,18.274473190307617
2025-03-27,18.14563751220703
2025-03-28,18.106599807739258
2025-03-31,17.835275650024414
2025-04-01,17.897735595703125
2025-04-02,17.743534088134766
2025-04-03,17.333616256713867
2025-04-04,16.404468536376953
2025-04-07,15.713467597961426
2025-04-08,16.26782989501953
2025-04-09,15.586589813232422
2025-04-10,16.230743408203125
2025-04-11,16.162424087524414
2025-04-14,16.582101821899414
2025-04-15,16.785106658935547
2025-04-16,16.673845291137695
2025-04-17,16.790964126586914
2025-04-22,16.96108055114746
2025-04-23,17.148801803588867
2025-04-24,17.315006256103516
2025-04-25,17.44406509399414
2025-04-28,17.565298080444336
2025-04-29,17.622007369995117
2025-04-30,17.79408073425293
2025-05-02,18.046327590942383
2025-05-05,18.046327590942383
2025-05-06,17.989620208740234
2025-05-07,17.887939453125
2025-05-08,17.913360595703125
2025-05-09,17.94464683532715
2025-05-12,18.077611923217773
2025-05-13,18.067834854125977
2025-05-14,18.03850555419922
2025-05-15,18.138229370117188
2025-05-16,18.31616973876953
2025-05-19,18.30248260498047
2025-05-20,18.396339416503906
2025-05-21,18.34941291809082
2025-05-22,18.18711280822754
2025-05-23,18.08738899230957
2025-05-26,18.323993682861328
2025-05-27,18.402206420898438
2025-05-28,18.19297981262207
2025-05-30,18.296615600585938
2025-06-02,18.194934844970703
2025-06-03,18.23795509338379
2025-06-04,18.341590881347656
2025-06-05,18.333770751953125
2025-06-06,18.482378005981445
2025-06-10,18.462825775146484
2025-06-11,18.478466033935547
2025-06-12,18.433494567871094
2025-06-13,18.181249618530273
2025-06-16,18.15778350830078
2025-06-17,17.99939727783203
2025-06-18,18.013084411621094
2025-06-19,17.915315628051758
2025-06-20,17.930959701538086
2025-06-23,17.85469627380371
2025-06-24,17.964200973510742
2025-06-25,17.862520217895508
2025-06-26,17.891847610473633
2025-06-27,18.018949508666992
2025-06-30,17.940732955932617
2025-07-01,17.962244033813477
2025-07-02,18.01504135131836
2025-07-03,18.020904541015625
2025-07-04,17.950511932373047
2025-07-07,18.013084411621094
2025-07-08,18.02872657775879
2025-07-09,18.095211029052734
2025-07-10,18.28097152709961
2025-07-11,18.065881729125977
2025-07-14,18.050235748291016
2025-07-15,18.02286148071289
2025-07-16,18.097166061401367
2025-07-17,18.220354080200195
2025-07-18,18.28097152709961
2025-07-21,18.31616973876953
2025-07-22,18.112808227539062
2025-07-23,18.345500946044922
2025-07-24,18.433494567871094
2025-07-25,18.3044376373291
2025-07-28,18.30248260498047
2025-07-29,18.257509231567383
2025-07-30,18.189069747924805
2025-07-31,18.08738899230957
2025-08-04,18.056102752685547
2025-08-05,18.05219268798828
2025-08-06,17.950511932373047
2025-08-07,18.23208999633789
2025-08-08,18.138229370117188
2025-08-11,18.15191650390625
2025-08-12,18.17538070678711
2025-08-13,18.181249618530273
2025-08-14,18.140186309814453
2025-08-15,18.216447830200195
2025-08-18,18.2007999420166
2025-08-19,18.325946807861328
2025-08-20,18.4198055267334
2025-08-21,18.35723114013672
2025-08-22,18.458913803100586
2025-08-25,18.35527801513672
2025-08-26,18.3142147064209
2025-08-27,18.27901840209961
2025-08-28,18.259462356567383
2025-08-29,18.224267959594727
2025-09-01,18.153873443603516
2025-09-02,18.016992568969727
2025-09-03,18.067834854125977
2025-09-04,18.31616973876953
2025-09-05,18.403654098510742
2025-09-08,18.308218002319336
2025-09-09,18.276405334472656
2025-09-10,18.18692970275879
2025-09-11,18.24458885192871
2025-09-12,18.202835083007812
2025-09-15,18.145177841186523
2025-09-16,17.922487258911133
2025-09-17,17.894651412963867
2025-09-18,17.952312469482422
2025-09-19,17.966228485107422
2025-09-22,17.94833755493164
2025-09-23,17.9503231048584
2025-09-24,17.76938819885254
2025-09-25,17.616289138793945
2025-09-26,17.642139434814453
2025-09-29,17.634187698364258
2025-09-30,17.785293579101562
2025-10-01,17.94435691833496
2025-10-02,18.05570411682129
2025-10-03,18.226696014404297
2025-10-06,18.34599494934082
2025-10-07,18.322134017944336
2025-10-08,18.447397232055664
2025-10-09,18.4195613861084
2025-10-10,18.375818252563477
2025-10-13,18.19687271118164
2025-10-14,18.180965423583984
2025-10-15,18.194883346557617
2025-10-16,18.351957321166992
2025-10-17,18.20681381225586
2025-10-20,18.31418228149414
2025-10-21,18.385759353637695
2025-10-22,18.371841430664062
2025-10-23,18.449386596679688
2025-10-24,18.49541473388672
2025-10-27,18.409618377685547
2025-10-28,18.216754913330078
2025-10-29,18.15313148498535
2025-10-30,18.210790634155273
2025-10-31,18.149152755737305
2025-11-03,18.131258010864258
2025-11-04,18.11932945251465
2025-11-05,18.03780746459961
2025-11-06,18.085525512695312
2025-11-07,18.033830642700195
2025-11-10,18.260496139526367
2025-11-11,18.582599639892578
2025-11-12,18.71979522705078
2025-11-13,18.63628578186035
2025-11-14,18.349971771240234
2025-11-17,18.22868537902832
2025-11-18,17.89664077758789
2025-11-19,18.063655853271484
2025-11-20,18.15313148498535
2025-11-21,18.043773651123047
2025-11-24,18.232662200927734
2025-11-25,18.35792350769043
2025-11-26,18.471256256103516
2025-11-27,18.5368709564209
2025-11-28,18.544822692871094
2025-12-01,18.469268798828125
2025-12-02,18.425527572631836
2025-12-03,18.51897621154785
2025-12-04,18.576637268066406
2025-12-05,18.600496292114258
2025-12-08,18.62435531616211
2025-12-09,18.586578369140625
2025-12-10,18.54084587097168
2025-12-11,18.45534896850586
2025-12-12,18.511022567749023
2025-12-15,18.60447120666504
2025-12-16,18.600496292114258
2025-12-17,18.630319595336914
2025-12-18,18.717803955078125
2025-12-19,18.71979522705078
2025-12-22,18.878856658935547
2025-12-23,18.9027156829834
2025-12-29,18.898740768432617
2025-12-30,18.918624877929688
2026-01-05,18.83710479736328
2026-01-06,19.087627410888672
2026-01-07,19.141311645507812
2026-01-08,19.141311645507812
2026-01-09,19.17710304260254
2026-01-12,19.185054779052734
2026-01-13,19.037919998168945
2026-01-14,19.15721893310547
2026-01-15,19.23674964904785
2026-01-16,19.14529037475586
2026-01-19,18.986225128173828
2026-01-20,18.868915557861328
2026-01-21,18.904705047607422
2026-01-22,19.035932540893555
2026-01-23,18.980260848999023
2026-01-26,18.90868377685547
2026-01-27,18.864938735961914
2026-01-28,18.767513275146484
2026-01-29,18.70786476135254
2026-01-30,18.835113525390625
2026-02-02,19.00809669494629
2026-02-03,18.934528350830078
2026-02-04,19.248680114746094
2026-02-05,19.204936981201172
2026-02-06,19.314292907714844
2026-02-09,19.198972702026367
2026-02-10,19.24271583557129
2026-02-11,19.216867446899414
2026-02-12,19.206926345825195
2026-02-13,19.37592887878418
2026-02-16,19.42365074157715
2026-02-17,19.477331161499023
2026-02-18,19.58867835998535
2026-02-19,19.469379425048828
2026-02-20,19.62844467163086
2026-02-23,19.491252899169922
2026-02-24,19.62844467163086
2026-02-25,19.678152084350586
2026-02-26,19.741777420043945
2026-02-27,19.873003005981445
2026-03-02,19.568796157836914
2026-03-03,19.03990936279297
2026-03-04,19.210901260375977
2026-03-05,18.95441246032715
2026-03-06,18.660144805908203
2026-03-09,18.481197357177734
2026-03-10,18.668500900268555
2026-03-11,18.331754684448242
2026-03-12,18.393659591674805
2026-03-13,18.44158363342285
2026-03-16,18.403642654418945
2026-03-17,18.49150848388672
2026-03-18,18.333749771118164
2026-03-19,17.88644027709961
2026-03-20,17.610864639282227
2026-03-23,17.65879249572754
2026-03-24,17.804567337036133
2026-03-25,18.229909896850586
2026-03-26,18.07415008544922
2026-03-27,17.946348190307617
2026-03-30,18.112091064453125
2026-03-31,18.35771369934082
2026-04-01,18.53144645690918
2026-04-02,18.55740737915039
2026-04-07,18.415624618530273
2026-04-08,18.75310516357422
2026-04-09,18.733135223388672
2026-04-10,18.882905960083008
2026-04-13,18.886898040771484
2026-04-14,19.18444061279297
2026-04-15,19.20241355895996
2026-04-16,19.164470672607422
2026-04-17,19.469999313354492
2026-04-20,19.332000732421875
2026-04-21,19.195999145507812
2026-04-22,19.02400016784668
2026-04-23,19.076000213623047
2026-04-24,18.917999267578125
2026-04-27,18.90399932861328
2026-04-28,18.856000900268555
2026-04-29,18.70400047302246
2026-04-30,18.874000549316406
2026-05-04,18.757999420166016
2026-05-05,18.93000030517578
2026-05-06,19.170000076293945
2026-05-07,18.95199966430664
2026-05-08,18.899999618530273
2026-05-11,18.889999389648438
2026-05-12,18.700000762939453
2026-05-13,18.860000610351562
2026-05-15,18.878000259399414
2026-05-18,18.979999542236328
2026-05-19,19.034000396728516
2026-05-20,19.27199935913086
2026-05-21,19.29400062561035
2026-05-22,19.31800079345703
2026-05-26,19.38599967956543
2026-05-27,19.392000198364258
2026-05-28,19.281999588012695
2026-05-29,19.513999938964844
2026-06-01,19.18000030517578
2026-06-02,19.280000686645508
2026-06-03,19.083999633789062
2026-06-04,19.172000885009766
2026-06-05,19.263999938964844
2026-06-08,19.13599967956543
2026-06-09,19.32200050354004
2026-06-10,19.354000091552734
2026-06-11,19.445999145507812
2026-06-12,19.642000198364258
2026-06-15,19.673999786376953
2026-06-16,19.709999084472656
2026-06-17,19.68199920654297
2026-06-18,19.823999404907227
2026-06-19,19.829999923706055
2026-06-22,19.95199966430664
2026-06-23,19.97599983215332
2026-06-24,20.295000076293945
2026-06-25,20.43000030517578
2026-06-26,20.229999542236328
2026-06-29,20.344999313354492
2026-06-30,20.344999313354492
2026-07-01,20.235000610351562
