,CHSPI.SW
2017-04-07,73.26930236816406
2017-04-10,73.31010437011719
2017-04-11,73.5004653930664
2017-04-12,73.98328399658203
2017-04-13,73.74529266357422
2017-04-18,73.02447509765625
2017-04-19,73.07888793945312
2017-04-20,73.36449432373047
2017-04-21,73.2624740600586
2017-04-24,74.31648254394531
2017-04-25,75.08486938476562
2017-04-26,75.66283416748047
2017-04-27,76.08444213867188
2017-04-28,75.61524963378906
2017-05-02,76.36326599121094
2017-05-03,76.54685974121094
2017-05-04,77.00923919677734
2017-05-05,77.4376449584961
2017-05-08,77.78443145751953
2017-05-09,78.50519561767578
2017-05-10,78.28081512451172
2017-05-11,78.04963684082031
2017-05-12,78.58004760742188
2017-05-15,78.44357299804688
2017-05-16,78.80520629882812
2017-05-17,77.39955139160156
2017-05-18,76.93553161621094
2017-05-19,77.7475814819336
2017-05-22,78.19107055664062
2017-05-23,78.03412628173828
2017-05-24,78.0818862915039
2017-05-26,78.16380310058594
2017-05-29,78.11599731445312
2017-05-30,77.97953796386719
2017-05-31,78.08871459960938
2017-06-01,78.04777526855469
2017-06-02,78.11599731445312
2017-06-06,77.12662506103516
2017-06-07,77.09930419921875
2017-06-08,76.43743133544922
2017-06-09,76.65576934814453
2017-06-12,76.23273468017578
2017-06-13,76.73763275146484
2017-06-14,76.8127212524414
2017-06-15,76.57392883300781
2017-06-16,77.49510955810547
2017-06-19,78.10918426513672
2017-06-20,78.01365661621094
