,XDWL.SW
2023-11-29,68.31902313232422
2023-11-30,67.7699203491211
2023-12-01,68.29974365234375
2023-12-04,68.29974365234375
2023-12-05,68.23233032226562
2023-12-06,68.6272964477539
2023-12-07,68.6850814819336
2023-12-08,69.166748046875
2023-12-11,69.2727279663086
2023-12-12,69.33052062988281
2023-12-13,69.51354217529297
2023-12-14,70.19751739501953
2023-12-15,70.13008117675781
2023-12-18,70.22640228271484
2023-12-19,70.22640228271484
2023-12-20,70.47687530517578
2023-12-21,69.6195068359375
2023-12-22,70.03376007080078
2023-12-27,69.22454071044922
2023-12-28,68.89701080322266
2023-12-29,68.75251770019531
2024-01-03,68.79104614257812
2024-01-04,68.80067443847656
2024-01-05,68.67545318603516
2024-01-08,68.77177429199219
2024-01-09,69.22454071044922
2024-01-10,69.49427795410156
2024-01-11,69.7158432006836
2024-01-12,69.74474334716797
2024-01-15,70.03376007080078
2024-01-16,70.03376007080078
2024-01-17,70.03376007080078
2024-01-18,70.48650360107422
2024-01-19,71.14156341552734
2024-01-22,71.90258026123047
2024-01-23,71.5846939086914
2024-01-24,71.90258026123047
2024-01-25,72.1241683959961
2024-01-26,71.93148040771484
2024-01-29,71.89295196533203
2024-01-30,72.23975372314453
2024-01-31,71.55577850341797
2024-02-01,71.67139434814453
2024-02-02,72.30718994140625
2024-02-05,72.67325592041016
2024-02-06,73.10674285888672
2024-02-07,73.34758758544922
2024-02-08,73.91593933105469
2024-02-09,74.17604064941406
2024-02-12,74.70586395263672
2024-02-13,74.49393463134766
2024-02-14,74.63843536376953
2024-02-15,74.85037231445312
2024-02-16,75.13935852050781
2024-02-19,75.05266571044922
2024-02-20,74.62879943847656
2024-02-21,74.42916870117188
2024-02-22,75.85450744628906
2024-02-23,76.32963562011719
2024-02-26,76.11632537841797
2024-02-27,76.0290756225586
2024-02-28,75.7769546508789
2024-02-29,75.99996185302734
2024-03-01,76.9502182006836
2024-03-04,77.06656646728516
2024-03-05,76.78538513183594
2024-03-06,76.95989990234375
2024-03-07,77.27017974853516
2024-03-08,77.28958129882812
2024-03-11,76.53327178955078
2024-03-12,77.4447250366211
2024-03-13,77.43502807617188
2024-03-14,77.5998764038086
2024-03-15,77.19261932373047
2024-03-18,77.90044403076172
2024-03-19,78.01680755615234
2024-03-20,78.5888900756836
2024-03-21,80.30516052246094
2024-03-22,79.97549438476562
2024-03-25,79.90760803222656
2024-03-26,80.37301635742188
2024-03-27,80.47969055175781
2024-03-28,80.4893798828125
2024-04-02,79.90760803222656
2024-04-03,80.5766372680664
2024-04-04,80.86753845214844
2024-04-05,79.62639617919922
2024-04-08,80.37301635742188
2024-04-09,79.84941864013672
2024-04-10,80.198486328125
2024-04-11,79.79124450683594
2024-04-12,79.9560775756836
2024-04-15,79.8397216796875
2024-04-16,78.14286041259766
2024-04-17,78.19133758544922
2024-04-18,77.57078552246094
2024-04-19,77.32836151123047
2024-04-22,77.52229309082031
2024-04-23,78.54041290283203
2024-04-24,78.85070037841797
2024-04-25,78.00711059570312
2024-04-26,79.09309387207031
2024-04-29,79.35490417480469
2024-04-30,79.4421615600586
2024-05-02,78.6955795288086
2024-05-03,78.83131408691406
2024-05-06,79.66519165039062
2024-05-07,80.29544830322266
2024-05-08,80.18878936767578
2024-05-10,81.00328826904297
2024-05-13,80.88693237304688
2024-05-14,80.916015625
2024-05-15,81.497802734375
2024-05-16,82.06987762451172
2024-05-17,82.13775634765625
2024-05-21,82.4577407836914
2024-05-22,82.77406311035156
2024-05-23,82.4528579711914
2024-05-24,82.58914184570312
2024-05-27,82.71568298339844
2024-05-28,82.24845886230469
2024-05-29,81.76178741455078
2024-05-30,80.98310852050781
2024-05-31,80.35042572021484
2024-06-03,80.78843688964844
2024-06-04,79.81507873535156
2024-06-05,80.72029113769531
2024-06-06,81.22644805908203
2024-06-07,81.31404113769531
2024-06-10,81.20697784423828
2024-06-11,81.2556381225586
2024-06-12,82.00511932373047
2024-06-13,82.05380249023438
2024-06-14,81.0707015991211
2024-06-17,81.29457092285156
2024-06-18,81.45030975341797
2024-06-19,81.34324645996094
2024-06-20,82.08300018310547
2024-06-21,81.81046295166016
2024-06-24,82.22899627685547
2024-06-25,81.96619415283203
2024-06-26,82.07324981689453
2024-06-27,82.42365264892578
2024-06-28,82.91034698486328
2024-07-01,82.91034698486328
2024-07-02,83.20234680175781
2024-07-03,83.65008544921875
2024-07-04,83.83502197265625
2024-07-05,83.70848846435547
2024-07-08,83.932373046875
2024-07-09,83.87397003173828
2024-07-10,84.12703704833984
2024-07-11,84.80838775634766
2024-07-12,84.38984680175781
2024-07-15,85.07119750976562
2024-07-16,84.99331665039062
2024-07-17,83.46516418457031
2024-07-18,83.22180938720703
2024-07-19,83.14393615722656
2024-07-22,83.00768280029297
2024-07-23,83.76689147949219
2024-07-24,81.67418670654297
2024-07-25,80.69108581542969
2024-07-26,81.20697784423828
2024-07-29,81.56712341308594
2024-07-30,81.38218688964844
2024-07-31,82.19005584716797
2024-08-02,76.84634399414062
2024-08-05,74.80229187011719
2024-08-06,75.28897857666016
2024-08-07,77.33302307128906
2024-08-08,75.483642578125
2024-08-09,77.84890747070312
2024-08-12,78.5205078125
2024-08-13,78.90011596679688
2024-08-14,79.32839965820312
2024-08-15,81.3724365234375
2024-08-16,80.9247055053711
2024-08-19,81.34324645996094
2024-08-20,81.39190673828125
2024-08-21,81.01840209960938
2024-08-22,80.75437927246094
2024-08-23,80.88150024414062
2024-08-26,80.72505187988281
2024-08-27,80.44146728515625
2024-08-28,80.578369140625
2024-08-29,81.0379638671875
2024-08-30,80.8619613647461
2024-09-02,81.5562515258789
2024-09-03,80.44146728515625
2024-09-04,79.512451171875
2024-09-05,79.27776336669922
2024-09-06,77.72291564941406
2024-09-09,78.26074981689453
2024-09-10,78.50521850585938
2024-09-11,77.7815933227539
2024-09-12,80.44146728515625
2024-09-13,80.27521514892578
2024-09-16,80.18720245361328
2024-09-17,80.96953582763672
2024-09-18,80.43167877197266
2024-09-19,82.03541564941406
2024-09-20,81.7518310546875
2024-09-23,82.03541564941406
2024-09-24,82.0940933227539
2024-09-25,82.35812377929688
2024-09-26,82.91552734375
2024-09-27,82.33855438232422
2024-09-30,82.16255187988281
2024-10-01,81.5562515258789
2024-10-02,82.11366271972656
2024-10-03,82.02564239501953
2024-10-04,82.79817199707031
2024-10-07,82.79817199707031
2024-10-08,83.10132598876953
2024-10-09,83.00352478027344
2024-10-10,83.36534881591797
2024-10-11,83.8836441040039
2024-10-14,84.94953918457031
2024-10-15,84.42149353027344
2024-10-16,84.42149353027344
2024-10-17,85.00821685791016
2024-10-18,85.03754425048828
2024-10-21,84.55839538574219
2024-10-22,84.529052734375
2024-10-23,84.39214324951172
2024-10-24,84.25524139404297
2024-10-25,84.48992919921875
2024-10-28,84.49971008300781
2024-10-29,84.73441314697266
2024-10-30,84.6072769165039
2024-10-31,82.87640380859375
2024-11-01,83.96187591552734
2024-11-04,82.94486999511719
2024-11-05,83.53160095214844
2024-11-06,85.85899353027344
2024-11-07,86.6021728515625
2024-11-08,86.83687591552734
2024-11-11,87.68763732910156
2024-11-12,87.45294952392578
2024-11-13,87.47164916992188
2024-11-14,88.09952545166016
2024-11-15,86.5003890991211
2024-11-18,86.5494613647461
2024-11-19,86.3336181640625
2024-11-20,86.09817504882812
2024-11-21,86.88301086425781
2024-11-22,88.28593444824219
2024-11-25,88.40365600585938
2024-11-26,87.99160766601562
2024-11-27,87.90330505371094
2024-11-28,88.05048370361328
2024-11-29,88.18782043457031
2024-12-02,88.91381072998047
2024-12-03,88.86475372314453
2024-12-04,89.16889190673828
2024-12-05,89.15907287597656
2024-12-06,88.96287536621094
2024-12-09,88.68817138671875
2024-12-10,88.7862777709961
2024-12-11,88.63911437988281
2024-12-12,89.66923522949219
2024-12-13,89.76734161376953
2024-12-16,89.88507080078125
2024-12-17,89.75753021240234
2024-12-18,89.54168701171875
2024-12-19,87.70710754394531
2024-12-20,87.71692657470703
2024-12-23,87.82483673095703
2024-12-27,88.91381072998047
2024-12-30,88.35460662841797
2025-01-03,89.02173614501953
2025-01-06,90.0027847290039
2025-01-07,89.20813751220703
2025-01-08,89.07078552246094
2025-01-09,89.46321105957031
2025-01-10,88.57044219970703
2025-01-13,88.22706604003906
2025-01-14,88.49195098876953
2025-01-15,89.55149841308594
2025-01-16,89.76734161376953
2025-01-17,90.66011047363281
2025-01-20,90.67973327636719
2025-01-21,90.9151840209961
2025-01-22,91.70985412597656
2025-01-23,91.77851867675781
2025-01-24,91.96492004394531
2025-01-27,90.30692291259766
2025-01-28,90.85631561279297
2025-01-29,91.3076171875
2025-01-30,91.71965789794922
2025-01-31,92.5633773803711
2025-02-03,91.05253601074219
2025-02-04,91.1702651977539
2025-02-05,90.60124969482422
2025-02-06,91.89624786376953
2025-02-07,92.0335922241211
2025-02-10,92.2690658569336
2025-02-11,92.2984848022461
2025-02-12,92.2984848022461
2025-02-13,92.08264923095703
2025-02-14,92.07283782958984
2025-02-17,92.6124267578125
2025-02-18,92.84788513183594
2025-02-19,92.46327209472656
2025-02-20,91.80421447753906
2025-02-21,91.6468276977539
2025-02-24,90.16152954101562
2025-02-25,89.28607177734375
2025-02-26,90.20086669921875
2025-02-27,90.4664535522461
2025-02-28,89.59101104736328
2025-03-03,90.25989532470703
2025-03-04,86.8171157836914
2025-03-05,87.54500579833984
2025-03-06,87.55484771728516
2025-03-07,85.84329223632812
2025-03-10,84.83997344970703
2025-03-11,83.83665466308594
2025-03-12,84.87931823730469
2025-03-13,84.45635223388672
2025-03-14,85.3514633178711
2025-03-17,85.51868438720703
2025-03-18,84.92849731445312
2025-03-19,85.67607879638672
2025-03-20,86.32528686523438
2025-03-21,85.67607879638672
2025-03-24,87.05318450927734
2025-03-25,87.05318450927734
2025-03-26,86.55152893066406
2025-03-27,86.3646240234375
2025-03-28,84.38748931884766
2025-03-31,84.10223388671875
2025-04-01,84.5153579711914
2025-04-02,85.10555267333984
2025-04-03,80.20697784423828
2025-04-04,76.23301696777344
2025-04-07,74.41326141357422
2025-04-08,75.75102996826172
2025-04-09,71.9344482421875
2025-04-10,74.42311096191406
2025-04-11,73.36074829101562
2025-04-14,75.69200134277344
2025-04-15,76.48876190185547
2025-04-16,75.62316131591797
2025-04-17,75.32805633544922
2025-04-22,74.72802734375
2025-04-23,78.09211730957031
2025-04-24,78.22982788085938
2025-04-25,78.86919403076172
2025-04-28,78.72164916992188
2025-04-29,79.01675415039062
2025-04-30,78.8790512084961
2025-05-02,80.94470977783203
2025-05-05,80.71846771240234
2025-05-06,80.68895721435547
2025-05-07,80.18729400634766
2025-05-08,81.06275939941406
2025-05-09,81.69229125976562
2025-05-12,84.24979400634766
2025-05-13,85.08588409423828
2025-05-14,85.06621551513672
2025-05-15,84.86946868896484
2025-05-16,85.19408416748047
2025-05-19,84.61373138427734
2025-05-20,85.23343658447266
2025-05-21,84.53650665283203
2025-05-22,83.85538482666016
2025-05-23,82.4142074584961
2025-05-26,83.53952026367188
2025-05-27,84.27984619140625
2025-05-28,84.28972625732422
2025-05-30,83.90474700927734
2025-06-02,83.59874725341797
2025-06-03,84.58586120605469
2025-06-04,84.88198852539062
2025-06-05,84.72405242919922
2025-06-06,85.28671264648438
2025-06-10,85.47425842285156
2025-06-11,85.68155670166016
2025-06-12,84.87213134765625
2025-06-13,84.3193359375
2025-06-16,84.26011657714844
2025-06-17,84.34894561767578
2025-06-18,84.41805267333984
2025-06-19,83.8257827758789
2025-06-20,84.18113708496094
2025-06-23,84.24036407470703
2025-06-24,84.29959869384766
2025-06-25,84.67469787597656
2025-06-26,84.38843536376953
2025-06-27,84.96096801757812
2025-06-30,84.63521575927734
2025-07-01,84.39830780029297
2025-07-02,84.39830780029297
2025-07-03,85.39529418945312
2025-07-04,84.9905776977539
2025-07-07,85.54336547851562
2025-07-08,85.2669677734375
2025-07-09,85.29658508300781
2025-07-10,85.87897491455078
2025-07-11,85.35581970214844
2025-07-14,85.55323028564453
2025-07-15,85.98756408691406
2025-07-16,84.82276153564453
2025-07-17,86.53047943115234
2025-07-18,86.1257553100586
2025-07-21,86.47125244140625
2025-07-22,85.60259246826172
2025-07-23,86.24421691894531
2025-07-24,86.96480560302734
2025-07-25,87.06351470947266
2025-07-28,87.5077133178711
2025-07-29,88.10985565185547
2025-07-30,88.1690902709961
2025-07-31,88.178955078125
2025-08-04,87.21157836914062
2025-08-05,87.72488403320312
2025-08-06,87.48797607421875
2025-08-07,87.99140930175781
2025-08-08,88.07037353515625
2025-08-11,88.84031677246094
2025-08-12,88.94890594482422
2025-08-13,88.98839569091797
2025-08-14,89.21542358398438
2025-08-15,89.42271423339844
2025-08-18,89.19568634033203
2025-08-19,89.20555877685547
2025-08-20,88.14046478271484
2025-08-21,88.40815734863281
2025-08-22,88.84439849853516
2025-08-25,89.17158508300781
2025-08-26,88.83448791503906
2025-08-27,89.35995483398438
2025-08-28,89.2707290649414
2025-08-29,88.73533630371094
2025-09-01,88.89398193359375
2025-09-02,87.8826904296875
2025-09-03,88.61636352539062
2025-09-04,89.40953826904297
2025-09-05,89.57807922363281
2025-09-08,88.57670593261719
2025-09-09,88.69568634033203
2025-09-10,89.50868225097656
2025-09-11,89.78628540039062
2025-09-12,89.99449157714844
2025-09-15,90.19278717041016
2025-09-16,89.87551879882812
2025-09-17,89.1120834350586
2025-09-18,90.03414154052734
2025-09-19,90.4604721069336
2025-09-22,90.64884948730469
2025-09-23,90.8570556640625
2025-09-24,90.50013732910156
2025-09-25,90.43073272705078
2025-09-26,90.42081451416016
2025-09-29,90.77774047851562
2025-09-30,90.65876770019531
2025-10-01,91.46184539794922
2025-10-02,91.709716796875
2025-10-03,91.93775177001953
2025-10-06,92.03689575195312
2025-10-07,91.95758056640625
2025-10-08,92.68134307861328
2025-10-09,92.85980224609375
2025-10-10,91.50150299072266
2025-10-13,91.59073638916016
2025-10-14,90.9462890625
2025-10-15,91.72953796386719
2025-10-16,91.42218780517578
2025-10-17,90.01432800292969
2025-10-20,91.352783203125
2025-10-21,91.7196273803711
2025-10-22,91.96749114990234
2025-10-23,91.61056518554688
2025-10-27,93.19689178466797
2025-10-28,93.1473159790039
2025-10-29,93.90082550048828
2025-10-30,93.87108612060547
2025-10-31,93.67279815673828
2025-11-03,94.2874984741211
2025-11-04,93.99996185302734
2025-11-05,94.05946350097656
2025-11-06,92.7110824584961
2025-11-07,91.6700439453125
2025-11-10,93.65296936035156
2025-11-11,93.30595397949219
2025-11-12,93.59347534179688
2025-11-13,92.31449890136719
2025-11-14,91.60065460205078
2025-11-17,91.73945617675781
2025-11-18,90.63893127441406
2025-11-19,91.32926940917969
2025-11-20,91.82648468017578
2025-11-21,90.54366302490234
2025-11-24,92.10493469238281
2025-11-25,92.85076904296875
2025-11-26,93.35791778564453
2025-11-27,93.77559661865234
2025-11-28,94.02420043945312
2025-12-01,93.7656478881836
2025-12-02,93.72586822509766
2025-12-03,93.79547119140625
2025-12-04,94.13359069824219
2025-12-05,94.63080596923828
2025-12-08,94.89930725097656
2025-12-09,94.87942504882812
2025-12-10,94.34242248535156
2025-12-11,93.68608856201172
2025-12-12,93.21870422363281
2025-12-15,93.41758728027344
2025-12-16,93.09937286376953
2025-12-17,92.4132080078125
2025-12-18,92.98003387451172
2025-12-19,93.47725677490234
2025-12-22,93.6761474609375
2025-12-23,93.85514068603516
2025-12-29,93.68608856201172
2025-12-30,94.07391357421875
2026-01-05,94.77003479003906
2026-01-06,95.21752166748047
2026-01-07,95.5854721069336
2026-01-08,95.32691192626953
2026-01-09,95.76446533203125
2026-01-12,95.54569244384766
2026-01-13,96.47052001953125
2026-01-14,95.77440643310547
2026-01-15,96.99757385253906
2026-01-16,96.72907257080078
2026-01-19,94.97886657714844
2026-01-20,94.0440902709961
2026-01-21,93.83525848388672
2026-01-22,94.96891784667969
2026-01-23,94.81974792480469
2026-01-26,93.60652923583984
2026-01-27,93.397705078125
2026-01-28,93.44742584228516
2026-01-29,92.37342834472656
2026-01-30,93.04964447021484
2026-02-02,94.49158477783203
2026-02-03,93.57669830322266
2026-02-04,93.4573745727539
2026-02-05,92.12481689453125
2026-02-06,93.29826354980469
2026-02-09,93.21870422363281
2026-02-10,93.6164779663086
2026-02-11,93.96453094482422
2026-02-12,93.81536102294922
2026-02-13,92.71154022216797
2026-02-16,92.59220123291016
2026-02-17,92.59220123291016
2026-02-18,93.61034393310547
2026-02-19,93.45085144042969
2026-02-20,93.95922088623047
2026-02-23,93.31129455566406
2026-02-24,93.3212661743164
2026-02-25,94.32804107666016
2026-02-26,94.18848419189453
2026-02-27,92.98234558105469
2026-03-02,93.71998596191406
2026-03-03,92.57366180419922
2026-03-04,92.42414093017578
2026-03-05,92.71321105957031
2026-03-09,91.05850982666016
2026-03-10,92.4440689086914
2026-03-11,91.70643615722656
2026-03-12,91.6865005493164
2026-03-13,91.48713684082031
2026-03-16,92.15499877929688
2026-03-17,92.11512756347656
2026-03-18,91.73633575439453
2026-03-19,90.8392105102539
2026-03-20,89.64303588867188
2026-03-23,90.87908172607422
2026-03-24,90.3009262084961
2026-03-25,91.12828063964844
2026-03-26,90.8691177368164
2026-03-27,89.31409454345703
2026-03-30,89.46361541748047
2026-03-31,90.38067626953125
2026-04-01,91.40738677978516
2026-04-02,91.12828063964844
2026-04-07,91.87589263916016
2026-04-08,93.87947845458984
2026-04-09,94.19845581054688
2026-04-10,94.5174331665039
2026-04-13,94.14861297607422
2026-04-14,94.73673248291016
2026-04-15,95.48434448242188
2026-04-16,96.08242797851562
2026-04-17,97.0593032836914
2026-04-20,96.84000396728516
2026-04-21,96.77022552490234
2026-04-22,96.67054748535156
2026-04-23,97.17891693115234
2026-04-24,97.0593032836914
2026-04-27,97.09917449951172
2026-04-28,97.3683090209961
2026-04-29,97.228759765625
2026-04-30,96.97955322265625
2026-05-04,97.33840942382812
2026-05-05,97.98633575439453
2026-05-06,99.16256713867188
2026-05-07,99.27220916748047
2026-05-08,99.0429458618164
2026-05-11,99.20243835449219
2026-05-12,98.88345336914062
2026-05-13,99.96001434326172
2026-05-15,99.96001434326172
2026-05-18,99.70083618164062
2026-05-19,99.76065063476562
2026-05-20,100.4800033569336
2026-05-21,100.86000061035156
2026-05-22,101.22000122070312
2026-05-26,101.94000244140625
2026-05-27,101.87999725341797
2026-05-28,101.87999725341797
2026-05-29,101.87999725341797
2026-06-01,102.36000061035156
2026-06-02,102.5
2026-06-03,103.0
2026-06-04,102.44000244140625
2026-06-05,102.4800033569336
2026-06-08,102.4000015258789
2026-06-09,100.86000061035156
2026-06-10,101.05999755859375
2026-06-11,101.0
2026-06-12,102.62000274658203
2026-06-15,103.5
2026-06-16,103.58000183105469
2026-06-17,103.45999908447266
2026-06-18,104.0199966430664
2026-06-19,104.68000030517578
2026-06-22,104.68000030517578
2026-06-23,103.0
2026-06-24,104.23999786376953
2026-06-25,103.4800033569336
2026-06-26,102.4800033569336
2026-06-29,103.5999984741211
2026-06-30,104.55999755859375
2026-07-01,104.55999755859375
